n	replication	root_seed	truth	method	estimate	se	z	covered	coefficient_x	coefficient_y	error
160	1934	2026090701	0.19347511885804566	complete_kde	0.074229901955484	0.07336349277995592	-1.6254026680575568	1	-0.32194979197955664	-0.3309299848923571	
160	1934	2026090701	0.19347511885804566	direct_only_ablation	0.07422990195548394	0.06664998232738173	-1.7891260093188706	1	-0.32194979197955664	-0.3309299848923571	
160	1934	2026090701	0.19347511885804566	oracle_fixed_reference	0.08418992086947427	0.06600513355072145	-1.6557075504527463	1	-0.32194979197955664	-0.3309299848923571	
160	1935	2026090701	0.19347511885804566	complete_kde	0.11425313145603122	0.09704770812975615	-0.816320023715469	1	-0.07726028303709413	-0.1862205946794716	
160	1935	2026090701	0.19347511885804566	direct_only_ablation	0.11425313145603146	0.09736059092370866	-0.8136966574503662	1	-0.07726028303709413	-0.1862205946794716	
160	1935	2026090701	0.19347511885804566	oracle_fixed_reference	0.09244733130360641	0.0972307944970989	-1.0390513424988381	1	-0.07726028303709413	-0.1862205946794716	
160	1936	2026090701	0.19347511885804566	complete_kde	0.04616879432873554	0.08539129910490156	-1.725074171179281	1	-0.25585889952084834	-0.35530569730864864	
160	1936	2026090701	0.19347511885804566	direct_only_ablation	0.046168794328735496	0.08035203024038418	-1.8332620107870703	1	-0.25585889952084834	-0.35530569730864864	
160	1936	2026090701	0.19347511885804566	oracle_fixed_reference	0.04398474967923957	0.08063576614913902	-1.8538965563037844	1	-0.25585889952084834	-0.35530569730864864	
160	1937	2026090701	0.19347511885804566	complete_kde	0.12988748519756985	0.0846773793868086	-0.7509400281509158	1	-0.12747492392106202	-0.3387089912823785	
160	1937	2026090701	0.19347511885804566	direct_only_ablation	0.1298874851975703	0.08184416556384921	-0.776935450711739	1	-0.12747492392106202	-0.3387089912823785	
160	1937	2026090701	0.19347511885804566	oracle_fixed_reference	0.14599231869270693	0.080387050945951	-0.5906772248339381	1	-0.12747492392106202	-0.3387089912823785	
160	1938	2026090701	0.19347511885804566	complete_kde	0.28115521410598043	0.07427054779091062	1.1805500007186596	1	-0.12372145912052829	-0.3404369823705784	
160	1938	2026090701	0.19347511885804566	direct_only_ablation	0.28115521410598066	0.07236615033399287	1.2116175151402055	1	-0.12372145912052829	-0.3404369823705784	
160	1938	2026090701	0.19347511885804566	oracle_fixed_reference	0.2779910344838749	0.07245825724729281	1.1664083409760306	1	-0.12372145912052829	-0.3404369823705784	
160	1939	2026090701	0.19347511885804566	complete_kde	0.09522874330430699	0.10139326502255382	-0.968963525653157	1	-0.27133883126703934	-0.16975084481453181	
160	1939	2026090701	0.19347511885804566	direct_only_ablation	0.095228743304307	0.100939521316993	-0.9733192140391005	1	-0.27133883126703934	-0.16975084481453181	
160	1939	2026090701	0.19347511885804566	oracle_fixed_reference	0.08154581543136115	0.09888629854686493	-1.1318990099891155	1	-0.27133883126703934	-0.16975084481453181	
160	1940	2026090701	0.19347511885804566	complete_kde	0.457105309649266	0.15413826762939634	1.7103487332884901	1	-0.41490166826616987	-0.05448085891814783	
160	1940	2026090701	0.19347511885804566	direct_only_ablation	0.4571053096492657	0.15408481482529135	1.7109420619425506	1	-0.41490166826616987	-0.05448085891814783	
160	1940	2026090701	0.19347511885804566	oracle_fixed_reference	0.48166207523530324	0.14457832093237843	1.993293009067709	0	-0.41490166826616987	-0.05448085891814783	
160	1941	2026090701	0.19347511885804566	complete_kde	0.2974228590787672	0.09314519277464396	1.115975361951457	1	-0.07614819876082685	-0.1218282515852149	
160	1941	2026090701	0.19347511885804566	direct_only_ablation	0.2974228590787672	0.09356128212414598	1.1110123531953509	1	-0.07614819876082685	-0.1218282515852149	
160	1941	2026090701	0.19347511885804566	oracle_fixed_reference	0.2844293716920279	0.09721193994478548	0.9356284103129978	1	-0.07614819876082685	-0.1218282515852149	
160	1942	2026090701	0.19347511885804566	complete_kde	0.39338042223807906	0.10236539161487457	1.9528602414000382	1	-0.06463641637418935	-0.13528669418945488	
160	1942	2026090701	0.19347511885804566	direct_only_ablation	0.39338042223807906	0.102605524634941	1.9482898614989217	1	-0.06463641637418935	-0.13528669418945488	
160	1942	2026090701	0.19347511885804566	oracle_fixed_reference	0.3922893257847299	0.10314212243913892	1.9275752934403552	1	-0.06463641637418935	-0.13528669418945488	
160	1943	2026090701	0.19347511885804566	complete_kde	-0.047299646068711745	0.0882958778167838	-2.7269083323048355	0	-0.03220760161345399	-0.47205193674568635	
160	1943	2026090701	0.19347511885804566	direct_only_ablation	-0.04729964606871177	0.08600723839397376	-2.7994709448039634	0	-0.03220760161345399	-0.47205193674568635	
160	1943	2026090701	0.19347511885804566	oracle_fixed_reference	-0.04529372811844703	0.08541233703187227	-2.795484297395987	0	-0.03220760161345399	-0.47205193674568635	
160	1944	2026090701	0.19347511885804566	complete_kde	0.2496855286483712	0.12181645845159993	0.46143526502750076	1	-0.2515292221693355	-0.03155145993565177	
160	1944	2026090701	0.19347511885804566	direct_only_ablation	0.24968552864837112	0.12169783138851661	0.4618850570218909	1	-0.2515292221693355	-0.03155145993565177	
160	1944	2026090701	0.19347511885804566	oracle_fixed_reference	0.2716784063950442	0.11538379529712588	0.6777666424961715	1	-0.2515292221693355	-0.03155145993565177	
160	1945	2026090701	0.19347511885804566	complete_kde	0.08667407233450679	0.07719368228812011	-1.3835464685427405	1	-0.25209756355899093	-0.14353659483618422	
160	1945	2026090701	0.19347511885804566	direct_only_ablation	0.08667407233450652	0.07577777584582367	-1.4093980105834059	1	-0.25209756355899093	-0.14353659483618422	
160	1945	2026090701	0.19347511885804566	oracle_fixed_reference	0.07846306262773126	0.07677935551143888	-1.497955478581472	1	-0.25209756355899093	-0.14353659483618422	
160	1946	2026090701	0.19347511885804566	complete_kde	0.11350950707173765	0.10198964152350014	-0.784056209942483	1	0.042878269519875875	-0.1598818280616484	
160	1946	2026090701	0.19347511885804566	direct_only_ablation	0.11350950707173789	0.10215973926998974	-0.7827507426871275	1	0.042878269519875875	-0.1598818280616484	
160	1946	2026090701	0.19347511885804566	oracle_fixed_reference	0.10764768436943667	0.10220440281699486	-0.8397625945947736	1	0.042878269519875875	-0.1598818280616484	
160	1947	2026090701	0.19347511885804566	complete_kde	0.14232636286074657	0.09968840403224316	-0.5130863162455241	1	-0.19978932586325132	-0.05328007748684556	
160	1947	2026090701	0.19347511885804566	direct_only_ablation	0.1423263628607463	0.0997396372774494	-0.5128227592708905	1	-0.19978932586325132	-0.05328007748684556	
160	1947	2026090701	0.19347511885804566	oracle_fixed_reference	0.1284150580833077	0.09844124283494009	-0.660902472389814	1	-0.19978932586325132	-0.05328007748684556	
160	1948	2026090701	0.19347511885804566	complete_kde	0.3485308804714041	0.10099290175477901	1.5353134618297188	1	-0.1838836925352798	-0.10903903300240533	
160	1948	2026090701	0.19347511885804566	direct_only_ablation	0.348530880471404	0.10124739144315494	1.531454385177064	1	-0.1838836925352798	-0.10903903300240533	
160	1948	2026090701	0.19347511885804566	oracle_fixed_reference	0.34695189803680176	0.1015518113365728	1.5113150337623085	1	-0.1838836925352798	-0.10903903300240533	
160	1949	2026090701	0.19347511885804566	complete_kde	0.16205469529787053	0.11117935990133276	-0.2826102217899033	1	-0.08629706608883164	0.03308935831848606	
160	1949	2026090701	0.19347511885804566	direct_only_ablation	0.16205469529787028	0.11150032657799962	-0.28179669535044227	1	-0.08629706608883164	0.03308935831848606	
160	1949	2026090701	0.19347511885804566	oracle_fixed_reference	0.16275212937751132	0.11136392760236391	-0.27587918405889794	1	-0.08629706608883164	0.03308935831848606	
160	1950	2026090701	0.19347511885804566	complete_kde	0.1077562720941262	0.0785201884478528	-1.091679075895844	1	-0.19826051443422263	-0.27415657350974026	
160	1950	2026090701	0.19347511885804566	direct_only_ablation	0.10775627209412615	0.07490131637350075	-1.1444237686888756	1	-0.19826051443422263	-0.27415657350974026	
160	1950	2026090701	0.19347511885804566	oracle_fixed_reference	0.1553515165435493	0.07700373275459464	-0.4950877178382187	1	-0.19826051443422263	-0.27415657350974026	
160	1951	2026090701	0.19347511885804566	complete_kde	0.17975068014572032	0.10346453543604525	-0.13264872503882125	1	-0.2807820441645611	-0.20314769594905693	
160	1951	2026090701	0.19347511885804566	direct_only_ablation	0.17975068014572027	0.10260199722431303	-0.13376385532067592	1	-0.2807820441645611	-0.20314769594905693	
160	1951	2026090701	0.19347511885804566	oracle_fixed_reference	0.15888022366177676	0.10407211650128466	-0.33241271878853224	1	-0.2807820441645611	-0.20314769594905693	
160	1952	2026090701	0.19347511885804566	complete_kde	0.27171582204174616	0.12837991240886062	0.6094466160291633	1	-0.21822124737412724	-0.06069683389077818	
160	1952	2026090701	0.19347511885804566	direct_only_ablation	0.2717158220417461	0.1286874885634954	0.6079899767808109	1	-0.21822124737412724	-0.06069683389077818	
160	1952	2026090701	0.19347511885804566	oracle_fixed_reference	0.24960741485420013	0.13284087704757314	0.42255288615756653	1	-0.21822124737412724	-0.06069683389077818	
160	1953	2026090701	0.19347511885804566	complete_kde	0.07183875940025332	0.10226861745472929	-1.1893810876209066	1	-0.13819467887039577	-0.1104849972528367	
160	1953	2026090701	0.19347511885804566	direct_only_ablation	0.07183875940025337	0.10241306847230555	-1.1877034959721482	1	-0.13819467887039577	-0.1104849972528367	
160	1953	2026090701	0.19347511885804566	oracle_fixed_reference	0.06606178960070692	0.10522598764238333	-1.2108542016289776	1	-0.13819467887039577	-0.1104849972528367	
160	1954	2026090701	0.19347511885804566	complete_kde	0.32305468597707254	0.12489989933900002	1.0374673462892507	1	-0.15699775115941417	-0.2778478121626985	
160	1954	2026090701	0.19347511885804566	direct_only_ablation	0.32305468597707226	0.12472039015959373	1.0389605657360037	1	-0.15699775115941417	-0.2778478121626985	
160	1954	2026090701	0.19347511885804566	oracle_fixed_reference	0.3178174610340645	0.12632767144316676	0.9842842882761351	1	-0.15699775115941417	-0.2778478121626985	
160	1955	2026090701	0.19347511885804566	complete_kde	0.3182571718075665	0.18226297337281494	0.6846264528686355	1	-0.057313100603494926	-0.22919312192329255	
160	1955	2026090701	0.19347511885804566	direct_only_ablation	0.31825717180756624	0.18270937187254885	0.6829537624187325	1	-0.057313100603494926	-0.22919312192329255	
160	1955	2026090701	0.19347511885804566	oracle_fixed_reference	0.31970776068254214	0.18227752102958095	0.6925299461583679	1	-0.057313100603494926	-0.22919312192329255	
160	1956	2026090701	0.19347511885804566	complete_kde	0.09673533898391351	0.07432766666719162	-1.3015312361047555	1	-0.03445724245121563	-0.17564535128963185	
160	1956	2026090701	0.19347511885804566	direct_only_ablation	0.09673533898391365	0.07397028657161504	-1.3078194550520292	1	-0.03445724245121563	-0.17564535128963185	
160	1956	2026090701	0.19347511885804566	oracle_fixed_reference	0.09289706487316057	0.07400620795864929	-1.3590488792654087	1	-0.03445724245121563	-0.17564535128963185	
160	1957	2026090701	0.19347511885804566	complete_kde	0.17586580123874124	0.1272569890096893	-0.13837603542516363	1	-0.17881010234666037	-0.1978834289454594	
160	1957	2026090701	0.19347511885804566	direct_only_ablation	0.17586580123874143	0.1273923339442722	-0.13822902111996338	1	-0.17881010234666037	-0.1978834289454594	
160	1957	2026090701	0.19347511885804566	oracle_fixed_reference	0.175917574505555	0.1291875623102322	-0.13590738952351936	1	-0.17881010234666037	-0.1978834289454594	
160	1958	2026090701	0.19347511885804566	complete_kde	0.07969759961789008	0.11116277347494369	-1.0235217751723447	1	-0.26500661901131234	0.07922201251505728	
160	1958	2026090701	0.19347511885804566	direct_only_ablation	0.07969759961789007	0.11092242954316148	-1.025739516423801	1	-0.26500661901131234	0.07922201251505728	
160	1958	2026090701	0.19347511885804566	oracle_fixed_reference	0.08296563340544069	0.11119021598980945	-0.9938777838396602	1	-0.26500661901131234	0.07922201251505728	
160	1959	2026090701	0.19347511885804566	complete_kde	0.07184048069816805	0.08106029445930402	-1.5005452295876347	1	-0.25099809154101754	-0.05693706616150832	
160	1959	2026090701	0.19347511885804566	direct_only_ablation	0.07184048069816788	0.07890851632902342	-1.5414640119793916	1	-0.25099809154101754	-0.05693706616150832	
160	1959	2026090701	0.19347511885804566	oracle_fixed_reference	0.10580285393599563	0.07665736092339714	-1.1436901018502315	1	-0.25099809154101754	-0.05693706616150832	
160	1960	2026090701	0.19347511885804566	complete_kde	0.2611166146326692	0.15326254937118614	0.44134392943446876	1	-0.22043909242663673	-0.02669512422287168	
160	1960	2026090701	0.19347511885804566	direct_only_ablation	0.261116614632669	0.1534713092640975	0.4407435897886559	1	-0.22043909242663673	-0.02669512422287168	
160	1960	2026090701	0.19347511885804566	oracle_fixed_reference	0.2562178910568417	0.155825214037083	0.4026483941415579	1	-0.22043909242663673	-0.02669512422287168	
160	1961	2026090701	0.19347511885804566	complete_kde	0.22942583848897552	0.10482119703526016	0.3429718477536239	1	-0.0970562729187593	-0.09375096916198655	
160	1961	2026090701	0.19347511885804566	direct_only_ablation	0.22942583848897552	0.10512169338364923	0.34199144319075137	1	-0.0970562729187593	-0.09375096916198655	
160	1961	2026090701	0.19347511885804566	oracle_fixed_reference	0.21992313519436976	0.10824947252179278	0.24432466708786582	1	-0.0970562729187593	-0.09375096916198655	
160	1962	2026090701	0.19347511885804566	complete_kde	0.4363174918231863	0.13332252272060077	1.8214654809229547	1	-0.1262593367244712	-0.0633325722655432	
160	1962	2026090701	0.19347511885804566	direct_only_ablation	0.4363174918231862	0.13415712924997863	1.8101339401251328	1	-0.1262593367244712	-0.0633325722655432	
160	1962	2026090701	0.19347511885804566	oracle_fixed_reference	0.43448872564168406	0.13449685177141757	1.7919646713608586	1	-0.1262593367244712	-0.0633325722655432	
160	1963	2026090701	0.19347511885804566	complete_kde	0.29936186344234145	0.16066422560966243	0.6590561413562603	1	-0.35332684792133395	-0.1950211390648048	
160	1963	2026090701	0.19347511885804566	direct_only_ablation	0.2993618634423413	0.16114633516391236	0.6570844101207226	1	-0.35332684792133395	-0.1950211390648048	
160	1963	2026090701	0.19347511885804566	oracle_fixed_reference	0.2684318208419956	0.16932654422919588	0.4426754371275101	1	-0.35332684792133395	-0.1950211390648048	
160	1964	2026090701	0.19347511885804566	complete_kde	0.3390614945559058	0.10908464289327759	1.3346184379069181	1	-0.20804459811191525	-0.10341885397384942	
160	1964	2026090701	0.19347511885804566	direct_only_ablation	0.3390614945559059	0.10961054670260213	1.3282150311034262	1	-0.20804459811191525	-0.10341885397384942	
160	1964	2026090701	0.19347511885804566	oracle_fixed_reference	0.32776984911772467	0.11151674504024803	1.2042561878147544	1	-0.20804459811191525	-0.10341885397384942	
160	1965	2026090701	0.19347511885804566	complete_kde	0.18005821692466742	0.15008442871998548	-0.08939569579473389	1	-0.3031260830402305	-0.004601019963252004	
160	1965	2026090701	0.19347511885804566	direct_only_ablation	0.18005821692466753	0.14963827956493408	-0.08966223062966985	1	-0.3031260830402305	-0.004601019963252004	
160	1965	2026090701	0.19347511885804566	oracle_fixed_reference	0.19759652061717461	0.14613948481867878	0.02820183582994385	1	-0.3031260830402305	-0.004601019963252004	
160	1966	2026090701	0.19347511885804566	complete_kde	0.3292691103706204	0.10515063609225414	1.29142339560776	1	-0.043651214221584106	-0.09366866688046505	
160	1966	2026090701	0.19347511885804566	direct_only_ablation	0.3292691103706202	0.10520801810511389	1.2907190341415045	1	-0.043651214221584106	-0.09366866688046505	
