kind	scale_design	df_label	n	k_extremes	magnitude	repetition	matched_c_delta	matched_correlation	matched_p_value	independent_null_c_delta	independent_null_correlation	independent_null_p_value
l2	common_scale_parameter	normal	80	2	8.0	220	1.19883532	0.86943506	0.00333333	0.99135833	-0.0370888	0.59
l2	common_scale_parameter	normal	80	2	8.0	221	1.21157501	0.8916573	0.00333333	0.98103305	-0.07478118	0.84666667
l2	common_scale_parameter	normal	80	2	8.0	222	1.22043516	0.90355269	0.00333333	0.98069735	-0.08211454	0.89333333
l2	common_scale_parameter	normal	80	2	8.0	223	1.20752399	0.88496741	0.00333333	0.98375404	-0.06435279	0.79
l2	common_scale_parameter	normal	80	2	8.0	224	1.20426027	0.92200047	0.00333333	1.0319238	0.12882323	0.07
l2	common_scale_parameter	normal	80	2	8.0	225	1.21069308	0.90326768	0.00333333	1.00284252	0.01105279	0.23
l2	common_scale_parameter	normal	80	2	8.0	226	1.21615437	0.88574185	0.00333333	1.01572651	0.05355083	0.12333333
l2	common_scale_parameter	normal	80	2	8.0	227	1.23256829	0.90032413	0.00333333	0.99301383	-0.02381359	0.47
l2	common_scale_parameter	normal	80	2	8.0	228	1.25411382	0.93052186	0.00333333	0.98243219	-0.07189015	0.86333333
l2	common_scale_parameter	normal	80	2	8.0	229	1.20796717	0.83763891	0.00333333	1.02072237	0.08456012	0.11
l2	common_scale_parameter	normal	80	2	8.0	230	1.22817703	0.92707774	0.00333333	1.01123158	0.04242426	0.19
l2	common_scale_parameter	normal	80	2	8.0	231	1.2314246	0.89246623	0.00333333	1.00606204	0.02774664	0.22
l2	common_scale_parameter	normal	80	2	8.0	232	1.23468794	0.89738847	0.00333333	1.01872779	0.07165845	0.11
l2	common_scale_parameter	normal	80	2	8.0	233	1.24376741	0.92340239	0.00333333	0.99537297	-0.01789891	0.38666667
l2	common_scale_parameter	normal	80	2	8.0	234	1.22470098	0.88650269	0.00333333	0.97379062	-0.10577383	0.98333333
l2	common_scale_parameter	normal	80	2	8.0	235	1.20738162	0.84800141	0.00333333	0.98879133	-0.04807141	0.64666667
l2	common_scale_parameter	normal	80	2	8.0	236	1.24891535	0.91816532	0.00333333	0.99348427	-0.0254938	0.44666667
l2	common_scale_parameter	normal	80	2	8.0	237	1.22399151	0.89866736	0.00333333	0.98865401	-0.04400893	0.55
l2	common_scale_parameter	normal	80	2	8.0	238	1.21581813	0.88870197	0.00333333	0.9914987	-0.03499957	0.54666667
l2	common_scale_parameter	normal	80	2	8.0	239	1.22826414	0.9014888	0.00333333	1.01442363	0.05410657	0.11666667
l2	common_scale_parameter	normal	80	2	8.0	240	1.24270777	0.92837539	0.00333333	0.99087127	-0.03950301	0.59333333
l2	common_scale_parameter	normal	80	2	8.0	241	1.23605138	0.92366775	0.00333333	0.98854733	-0.04369224	0.65666667
l2	common_scale_parameter	normal	80	2	8.0	242	1.20263179	0.86852652	0.00333333	0.99030938	-0.03591187	0.54666667
l2	common_scale_parameter	normal	80	2	8.0	243	1.22552658	0.88376333	0.00666667	0.98881704	-0.04567982	0.63666667
l2	common_scale_parameter	normal	80	2	8.0	244	1.22156039	0.91802025	0.00333333	0.99562105	-0.01634118	0.36666667
l2	common_scale_parameter	normal	80	2	8.0	245	1.20422691	0.87853164	0.00333333	0.9913238	-0.03231051	0.53333333
l2	common_scale_parameter	normal	80	2	8.0	246	1.21991732	0.90942399	0.00333333	0.99349699	-0.02347072	0.46
l2	common_scale_parameter	normal	80	2	8.0	247	1.22776689	0.88656221	0.00333333	1.09586609	0.38571739	0.05
l2	common_scale_parameter	normal	80	2	8.0	248	1.21166274	0.87401682	0.00333333	0.99393649	-0.02517099	0.47666667
l2	common_scale_parameter	normal	80	2	8.0	249	1.22803711	0.87691972	0.00666667	1.11062442	0.40385318	0.06666667
l2	common_scale_parameter	normal	80	2	8.0	250	1.20482716	0.87722239	0.00333333	1.03080396	0.12740064	0.07
l2	common_scale_parameter	normal	80	2	8.0	251	1.23143223	0.89655879	0.00333333	0.98445065	-0.0616248	0.76
l2	common_scale_parameter	normal	80	2	8.0	252	1.25029624	0.92984599	0.00333333	1.01154414	0.05013526	0.13333333
l2	common_scale_parameter	normal	80	2	8.0	253	1.24103935	0.93446235	0.00333333	0.99639444	-0.0138287	0.33666667
l2	common_scale_parameter	normal	80	2	8.0	254	1.22549575	0.89020281	0.00333333	0.99885718	-0.00461554	0.38333333
l2	common_scale_parameter	normal	80	2	8.0	255	1.21784695	0.85839967	0.00333333	0.99358928	-0.02656418	0.48666667
l2	common_scale_parameter	normal	80	2	8.0	256	1.2311861	0.90847326	0.00333333	0.98215658	-0.07681717	0.88666667
l2	common_scale_parameter	normal	80	2	8.0	257	1.19164647	0.87090906	0.00333333	0.98819066	-0.05100016	0.65
l2	common_scale_parameter	normal	80	2	8.0	258	1.20201618	0.85961484	0.00333333	1.01148069	0.04634458	0.13666667
l2	common_scale_parameter	normal	80	2	8.0	259	1.20654668	0.84290766	0.00333333	1.00740281	0.03010356	0.15
l2	common_scale_parameter	normal	80	2	8.0	260	1.24960747	0.92912781	0.00333333	0.9967307	-0.01182342	0.36666667
l2	common_scale_parameter	normal	80	2	8.0	261	1.25712607	0.93032589	0.00333333	0.97780187	-0.09245926	0.93666667
l2	common_scale_parameter	normal	80	2	8.0	262	1.21204599	0.88426574	0.00333333	0.98174692	-0.0651678	0.84
l2	common_scale_parameter	normal	80	2	8.0	263	1.23903985	0.92188199	0.00333333	1.00665148	0.02941724	0.18333333
l2	common_scale_parameter	normal	80	2	8.0	264	1.21980714	0.8778375	0.00333333	0.98095291	-0.07340093	0.89
l2	common_scale_parameter	normal	80	2	8.0	265	1.22758724	0.9040429	0.00333333	0.99646798	-0.01439312	0.43333333
l2	common_scale_parameter	normal	80	2	8.0	266	1.23782893	0.89858373	0.00333333	1.00828739	0.03260022	0.19
l2	common_scale_parameter	normal	80	2	8.0	267	1.23962115	0.89599768	0.00333333	0.99318906	-0.0260869	0.49666667
l2	common_scale_parameter	normal	80	2	8.0	268	1.23377361	0.90916621	0.00333333	0.98592104	-0.05788145	0.75333333
l2	common_scale_parameter	normal	80	2	8.0	269	1.21306645	0.88328259	0.00333333	0.99400697	-0.02390164	0.51333333
l2	common_scale_parameter	normal	80	2	8.0	270	1.21481112	0.90552284	0.00333333	0.99502801	-0.01816913	0.45333333
l2	common_scale_parameter	normal	80	2	8.0	271	1.22742577	0.90497948	0.00333333	0.98252415	-0.0673649	0.84333333
l2	common_scale_parameter	normal	80	2	8.0	272	1.21875368	0.9064665	0.00333333	1.00939529	0.03883077	0.20333333
l2	common_scale_parameter	normal	80	2	8.0	273	1.23152009	0.92117324	0.00333333	0.9884254	-0.04667455	0.68
l2	common_scale_parameter	normal	80	2	8.0	274	1.23310152	0.92009981	0.00333333	0.98296361	-0.07226587	0.82
l2	common_scale_parameter	normal	80	2	8.0	275	1.25839335	0.91730237	0.00333333	0.98268804	-0.07034234	0.79
l2	common_scale_parameter	normal	80	2	8.0	276	1.23131551	0.90876102	0.00333333	0.99660786	-0.01367333	0.38333333
l2	common_scale_parameter	normal	80	2	8.0	277	1.23558438	0.89313375	0.00333333	1.02673248	0.11000372	0.08333333
l2	common_scale_parameter	normal	80	2	8.0	278	1.21825285	0.88357386	0.00333333	0.99486544	-0.01995123	0.43666667
l2	common_scale_parameter	normal	80	2	8.0	279	1.23083674	0.91927139	0.00333333	0.99563355	-0.01786739	0.51
l2	common_scale_parameter	normal	80	2	8.0	280	1.21657435	0.87527844	0.00333333	0.98692743	-0.05342556	0.66333333
l2	common_scale_parameter	normal	80	2	8.0	281	1.23844149	0.92168914	0.00333333	1.01109214	0.04105733	0.13
l2	common_scale_parameter	normal	80	2	8.0	282	1.21629655	0.90317399	0.00333333	1.03964438	0.15728109	0.09666667
l2	common_scale_parameter	normal	80	2	8.0	283	1.22296953	0.88130643	0.00333333	0.99074262	-0.03603765	0.52666667
l2	common_scale_parameter	normal	80	2	8.0	284	1.23763072	0.91776655	0.00333333	1.00443623	0.01605905	0.2
l2	common_scale_parameter	normal	80	2	8.0	285	1.24543928	0.91514685	0.00666667	0.99705697	-0.01147163	0.38
l2	common_scale_parameter	normal	80	2	8.0	286	1.19560208	0.86207693	0.00333333	0.98105949	-0.08044772	0.91
l2	common_scale_parameter	normal	80	2	8.0	287	1.23482352	0.89221965	0.00333333	1.00120988	0.00498826	0.32666667
l2	common_scale_parameter	normal	80	2	8.0	288	1.20388683	0.88967455	0.00333333	0.97470403	-0.10432177	0.99666667
l2	common_scale_parameter	normal	80	2	8.0	289	1.20684242	0.85655198	0.00333333	0.99941245	-0.00235895	0.31
l2	common_scale_parameter	normal	80	2	8.0	290	1.21143821	0.87787673	0.00333333	0.99001855	-0.03886934	0.55666667
l2	common_scale_parameter	normal	80	2	8.0	291	1.1898996	0.83341755	0.00333333	1.03582184	0.14688823	0.08
l2	common_scale_parameter	normal	80	2	8.0	292	1.22974213	0.92528308	0.00333333	1.00922844	0.03584782	0.20666667
l2	common_scale_parameter	normal	80	2	8.0	293	1.18639675	0.87304621	0.00333333	0.98757447	-0.04568131	0.62666667
l2	common_scale_parameter	normal	80	2	8.0	294	1.21837818	0.87923934	0.00333333	1.02262827	0.08926772	0.11
l2	common_scale_parameter	normal	80	2	8.0	295	1.21788693	0.89198043	0.00333333	1.00493563	0.01905331	0.20333333
l2	common_scale_parameter	normal	80	2	8.0	296	1.26396211	0.92228176	0.00333333	0.99020775	-0.03935109	0.55
l2	common_scale_parameter	normal	80	2	8.0	297	1.2166502	0.87455715	0.00333333	0.97990531	-0.08024038	0.94
l2	common_scale_parameter	normal	80	2	8.0	298	1.21501013	0.89219822	0.00333333	0.99375965	-0.02609264	0.53666667
l2	common_scale_parameter	normal	80	2	8.0	299	1.2070665	0.87908174	0.00333333	1.1005029	0.40458802	0.05333333
l2	common_scale_parameter	t5	80	2	8.0	0	1.14822708	0.68882841	0.00333333	1.01804558	0.0888755	0.13333333
l2	common_scale_parameter	t5	80	2	8.0	1	1.1404876	0.71966955	0.00333333	0.98445246	-0.06688321	0.71
l2	common_scale_parameter	t5	80	2	8.0	2	1.1796774	0.84373012	0.00333333	0.98663127	-0.05886703	0.61666667
l2	common_scale_parameter	t5	80	2	8.0	3	1.16177434	0.76214808	0.00333333	0.99889711	-0.00512416	0.46333333
l2	common_scale_parameter	t5	80	2	8.0	4	1.17052932	0.76743985	0.00333333	0.98981115	-0.04522556	0.57666667
l2	common_scale_parameter	t5	80	2	8.0	5	1.19403237	0.8138448	0.00333333	1.00178493	0.0075102	0.34666667
l2	common_scale_parameter	t5	80	2	8.0	6	1.1825063	0.81826022	0.00333333	1.02818619	0.12626282	0.06666667
l2	common_scale_parameter	t5	80	2	8.0	7	1.15654041	0.78839726	0.00333333	0.98795921	-0.05775058	0.66333333
l2	common_scale_parameter	t5	80	2	8.0	8	1.17412992	0.82787597	0.00333333	1.03353709	0.16873823	0.06
l2	common_scale_parameter	t5	80	2	8.0	9	1.1905941	0.82104543	0.00333333	0.99952244	-0.0023293	0.38333333
l2	common_scale_parameter	t5	80	2	8.0	10	1.10294831	0.50061871	0.00666667	1.07680436	0.35565657	0.02
l2	common_scale_parameter	t5	80	2	8.0	11	1.22460703	0.88248859	0.00333333	1.02025486	0.08601192	0.12
l2	common_scale_parameter	t5	80	2	8.0	12	1.20000918	0.83822949	0.00333333	0.97729612	-0.11585644	0.96
l2	common_scale_parameter	t5	80	2	8.0	13	1.1424353	0.73442774	0.00333333	0.98640967	-0.06935644	0.77
l2	common_scale_parameter	t5	80	2	8.0	14	1.17846169	0.80369809	0.00333333	0.97953063	-0.09404781	0.88
l2	common_scale_parameter	t5	80	2	8.0	15	1.16601423	0.79000697	0.00333333	1.07191173	0.37220112	0.02
l2	common_scale_parameter	t5	80	2	8.0	16	1.15704206	0.71869253	0.00333333	0.98066227	-0.08561402	0.83
l2	common_scale_parameter	t5	80	2	8.0	17	1.16736068	0.76813102	0.00333333	0.98367994	-0.07684619	0.83
l2	common_scale_parameter	t5	80	2	8.0	18	1.20251177	0.83273894	0.00333333	0.98757282	-0.06554364	0.67333333
l2	common_scale_parameter	t5	80	2	8.0	19	1.15309204	0.73510295	0.00333333	0.98500733	-0.06287294	0.75
l2	common_scale_parameter	t5	80	2	8.0	20	1.19406113	0.83838557	0.00333333	0.99913237	-0.00388809	0.35666667
l2	common_scale_parameter	t5	80	2	8.0	21	1.17887609	0.77264149	0.00333333	0.98338419	-0.07345326	0.80333333
l2	common_scale_parameter	t5	80	2	8.0	22	1.17916197	0.8292176	0.00333333	1.0035591	0.01491124	0.27333333
l2	common_scale_parameter	t5	80	2	8.0	23	1.14191993	0.72882804	0.00333333	0.97484549	-0.11388404	0.96
l2	common_scale_parameter	t5	80	2	8.0	24	1.14072696	0.68997313	0.00333333	1.01184328	0.05025038	0.17
l2	common_scale_parameter	t5	80	2	8.0	25	1.16660066	0.70592048	0.00333333	0.97883666	-0.09188617	0.9
l2	common_scale_parameter	t5	80	2	8.0	26	1.20672446	0.86972308	0.00333333	0.9738675	-0.12272041	0.99
l2	common_scale_parameter	t5	80	2	8.0	27	1.15638543	0.73125697	0.00333333	1.02798074	0.13267419	0.07
l2	common_scale_parameter	t5	80	2	8.0	28	1.20643808	0.85800106	0.00333333	1.08721181	0.42612591	0.01
l2	common_scale_parameter	t5	80	2	8.0	29	1.15720362	0.73689052	0.00333333	1.07648566	0.35002526	0.03
l2	common_scale_parameter	t5	80	2	8.0	30	1.1674461	0.80068642	0.00333333	1.00713714	0.03306455	0.22
l2	common_scale_parameter	t5	80	2	8.0	31	1.17362794	0.8170677	0.00333333	0.99500366	-0.02406698	0.5
l2	common_scale_parameter	t5	80	2	8.0	32	1.16809512	0.75806325	0.00333333	1.00558257	0.02459934	0.28666667
l2	common_scale_parameter	t5	80	2	8.0	33	1.15750047	0.79075248	0.00333333	1.01684119	0.05618417	0.14666667
l2	common_scale_parameter	t5	80	2	8.0	34	1.13226022	0.66428175	0.00333333	1.0031757	0.01437454	0.28333333
l2	common_scale_parameter	t5	80	2	8.0	35	1.16134158	0.77026258	0.00333333	0.98834748	-0.05478603	0.65
l2	common_scale_parameter	t5	80	2	8.0	36	1.13033031	0.51802139	0.00333333	1.01252832	0.05477419	0.21
l2	common_scale_parameter	t5	80	2	8.0	37	1.17839973	0.76823426	0.00333333	0.98519418	-0.07991801	0.80333333
l2	common_scale_parameter	t5	80	2	8.0	38	1.09422618	0.41922251	0.00666667	1.04610721	0.2030836	0.08
l2	common_scale_parameter	t5	80	2	8.0	39	1.14456829	0.70937374	0.00333333	0.9974564	-0.01046507	0.37333333
l2	common_scale_parameter	t5	80	2	8.0	40	1.20173622	0.86147408	0.00333333	0.98986024	-0.04655026	0.59333333
l2	common_scale_parameter	t5	80	2	8.0	41	1.10916972	0.40060414	0.02333333	1.00436517	0.01949492	0.26
l2	common_scale_parameter	t5	80	2	8.0	42	1.18953643	0.8502993	0.00666667	1.0788942	0.34627705	0.05333333
l2	common_scale_parameter	t5	80	2	8.0	43	1.18570911	0.82094166	0.00333333	1.00614976	0.02702334	0.21333333
l2	common_scale_parameter	t5	80	2	8.0	44	1.18632443	0.80014443	0.00333333	0.98818478	-0.05327255	0.63666667
l2	common_scale_parameter	t5	80	2	8.0	45	1.18673206	0.84426546	0.00333333	0.97416316	-0.12089166	0.96333333
l2	common_scale_parameter	t5	80	2	8.0	46	1.22052057	0.89808524	0.00333333	1.00526909	0.02204742	0.28333333
l2	common_scale_parameter	t5	80	2	8.0	47	1.14832111	0.75574434	0.00333333	0.98419101	-0.06928335	0.72666667
l2	common_scale_parameter	t5	80	2	8.0	48	1.167808	0.74789911	0.00666667	0.99974281	-0.0012626	0.33666667
l2	common_scale_parameter	t5	80	2	8.0	49	1.17388564	0.74190288	0.00333333	0.97866162	-0.10068623	0.86
l2	common_scale_parameter	t5	80	2	8.0	50	1.16349959	0.72538627	0.00333333	0.99281571	-0.03356759	0.55333333
l2	common_scale_parameter	t5	80	2	8.0	51	1.20194133	0.8498475	0.00333333	0.98523262	-0.06652006	0.69
l2	common_scale_parameter	t5	80	2	8.0	52	1.17955332	0.81328477	0.00333333	0.98228434	-0.08152691	0.82
l2	common_scale_parameter	t5	80	2	8.0	53	1.18218393	0.81087768	0.00333333	0.99335175	-0.02863976	0.49666667
l2	common_scale_parameter	t5	80	2	8.0	54	1.15669647	0.75240766	0.00333333	0.9724989	-0.13325208	0.99333333
l2	common_scale_parameter	t5	80	2	8.0	55	1.16803289	0.81832353	0.00333333	1.0116064	0.05108269	0.17666667
l2	common_scale_parameter	t5	80	2	8.0	56	1.17475186	0.78830431	0.00333333	0.98249378	-0.08018412	0.77666667
l2	common_scale_parameter	t5	80	2	8.0	57	1.14673549	0.70917428	0.00333333	0.97319833	-0.12777469	0.98
l2	common_scale_parameter	t5	80	2	8.0	58	1.16300046	0.73642588	0.00333333	1.02153741	0.08801922	0.1
l2	common_scale_parameter	t5	80	2	8.0	59	1.13711719	0.73082819	0.00333333	1.03759303	0.17383429	0.15333333
l2	common_scale_parameter	t5	80	2	8.0	60	1.20186934	0.8219012	0.00666667	0.98458589	-0.06941272	0.76666667
l2	common_scale_parameter	t5	80	2	8.0	61	1.11851025	0.50348724	0.00333333	0.9896086	-0.05389909	0.65
l2	common_scale_parameter	t5	80	2	8.0	62	1.19257256	0.76572397	0.00333333	1.00306628	0.01423129	0.35666667
l2	common_scale_parameter	t5	80	2	8.0	63	1.1350265	0.61628579	0.00333333	1.00994446	0.04846906	0.2
l2	common_scale_parameter	t5	80	2	8.0	64	1.19354659	0.85631347	0.00333333	0.98896814	-0.04883986	0.61333333
l2	common_scale_parameter	t5	80	2	8.0	65	1.18086845	0.83446446	0.00333333	0.99772583	-0.01012964	0.42333333
l2	common_scale_parameter	t5	80	2	8.0	66	1.19955036	0.85260492	0.00333333	1.00553957	0.02667668	0.21666667
l2	common_scale_parameter	t5	80	2	8.0	67	1.15191333	0.65420657	0.00333333	1.00527524	0.02621779	0.24
l2	common_scale_parameter	t5	80	2	8.0	68	1.18239148	0.82124436	0.00333333	1.00121075	0.00554437	0.42
l2	common_scale_parameter	t5	80	2	8.0	69	1.18656495	0.83260849	0.00333333	0.98660635	-0.0610217	0.70666667
l2	common_scale_parameter	t5	80	2	8.0	70	1.1067545	0.38836516	0.02	0.98734544	-0.05799405	0.65666667
l2	common_scale_parameter	t5	80	2	8.0	71	1.18527477	0.82514619	0.00333333	0.99276504	-0.0354968	0.51666667
l2	common_scale_parameter	t5	80	2	8.0	72	1.13265148	0.61847506	0.00333333	0.99532444	-0.02118779	0.42
l2	common_scale_parameter	t5	80	2	8.0	73	1.15089536	0.67043129	0.00333333	0.98409007	-0.06878519	0.74
l2	common_scale_parameter	t5	80	2	8.0	74	1.15806739	0.71626668	0.00333333	1.07547661	0.36872651	0.01333333
l2	common_scale_parameter	t5	80	2	8.0	75	1.15271662	0.70664266	0.00333333	1.00393405	0.01609226	0.24666667
l2	common_scale_parameter	t5	80	2	8.0	76	1.17197026	0.72276663	0.00333333	0.99313326	-0.02880362	0.42333333
l2	common_scale_parameter	t5	80	2	8.0	77	1.14396235	0.66674365	0.00333333	0.9848704	-0.07846261	0.78
l2	common_scale_parameter	t5	80	2	8.0	78	1.16047975	0.73478186	0.00333333	0.98278547	-0.07683978	0.79333333
l2	common_scale_parameter	t5	80	2	8.0	79	1.15679662	0.729637	0.00333333	0.97328582	-0.11185549	0.99
l2	common_scale_parameter	t5	80	2	8.0	80	1.1415664	0.71257258	0.00333333	0.99943223	-0.00287929	0.37
l2	common_scale_parameter	t5	80	2	8.0	81	1.17174495	0.76118965	0.00333333	0.98584507	-0.05768452	0.65666667
l2	common_scale_parameter	t5	80	2	8.0	82	1.15352597	0.71085035	0.00333333	0.99794191	-0.00969145	0.34666667
l2	common_scale_parameter	t5	80	2	8.0	83	1.12788637	0.52559934	0.00666667	0.99552521	-0.02286178	0.50333333
l2	common_scale_parameter	t5	80	2	8.0	84	1.15990909	0.74342226	0.00333333	1.03306599	0.13536827	0.06
l2	common_scale_parameter	t5	80	2	8.0	85	1.14123308	0.62949862	0.00333333	0.97876239	-0.09353778	0.88
l2	common_scale_parameter	t5	80	2	8.0	86	1.18434662	0.75620914	0.00333333	1.00241686	0.01120034	0.30666667
l2	common_scale_parameter	t5	80	2	8.0	87	1.18837205	0.841289	0.00333333	0.97437759	-0.11992758	0.97
l2	common_scale_parameter	t5	80	2	8.0	88	1.14724594	0.77387688	0.00333333	0.97280834	-0.12382168	0.97
l2	common_scale_parameter	t5	80	2	8.0	89	1.17743359	0.80147759	0.00333333	0.98587101	-0.06661442	0.71666667
l2	common_scale_parameter	t5	80	2	8.0	90	1.18434222	0.80986085	0.00333333	1.02597225	0.12069466	0.13666667
l2	common_scale_parameter	t5	80	2	8.0	91	1.18739989	0.82430482	0.00333333	0.99571845	-0.01688697	0.39
l2	common_scale_parameter	t5	80	2	8.0	92	1.17491254	0.78399589	0.00333333	0.9722407	-0.11212294	0.99
l2	common_scale_parameter	t5	80	2	8.0	93	1.18065124	0.81273305	0.00333333	0.99027968	-0.04242268	0.58
l2	common_scale_parameter	t5	80	2	8.0	94	1.18188574	0.78487845	0.00333333	0.98933472	-0.04959789	0.61333333
l2	common_scale_parameter	t5	80	2	8.0	95	1.20278534	0.85241628	0.00333333	1.080571	0.39243328	0.00666667
l2	common_scale_parameter	t5	80	2	8.0	96	1.16747967	0.76067292	0.00666667	1.01871346	0.07728193	0.12
l2	common_scale_parameter	t5	80	2	8.0	97	1.1640075	0.75491486	0.00333333	0.99188121	-0.03746784	0.53666667
l2	common_scale_parameter	t5	80	2	8.0	98	1.12045937	0.51543505	0.00666667	1.01069377	0.04841353	0.21333333
l2	common_scale_parameter	t5	80	2	8.0	99	1.17403014	0.77731137	0.00666667	0.99057231	-0.04401708	0.55666667
l2	common_scale_parameter	t5	80	2	8.0	100	1.1573075	0.74154592	0.00333333	0.99726556	-0.01195515	0.37666667
l2	common_scale_parameter	t5	80	2	8.0	101	1.17874746	0.69470573	0.00333333	1.00573952	0.02383023	0.18666667
l2	common_scale_parameter	t5	80	2	8.0	102	1.16944079	0.78179252	0.00333333	0.99000174	-0.04632237	0.60666667
l2	common_scale_parameter	t5	80	2	8.0	103	1.16725167	0.82467253	0.00333333	0.98707742	-0.05714583	0.69
l2	common_scale_parameter	t5	80	2	8.0	104	1.17626326	0.78512953	0.00333333	0.99375014	-0.02410492	0.41333333
l2	common_scale_parameter	t5	80	2	8.0	105	1.13227755	0.58824227	0.00333333	1.07424455	0.33265799	0.03
l2	common_scale_parameter	t5	80	2	8.0	106	1.17048453	0.77940415	0.00333333	0.97868714	-0.09640984	0.84666667
l2	common_scale_parameter	t5	80	2	8.0	107	1.18226514	0.80906832	0.00333333	1.03107894	0.13287029	0.09666667
l2	common_scale_parameter	t5	80	2	8.0	108	1.17068935	0.79791409	0.00333333	0.98561122	-0.06463482	0.65333333
l2	common_scale_parameter	t5	80	2	8.0	109	1.17048622	0.77899867	0.00333333	0.98803447	-0.05011434	0.66666667
l2	common_scale_parameter	t5	80	2	8.0	110	1.15406692	0.76420442	0.00333333	1.0248127	0.1151101	0.11666667
l2	common_scale_parameter	t5	80	2	8.0	111	1.16654168	0.72936854	0.00333333	0.98470431	-0.06868422	0.76
l2	common_scale_parameter	t5	80	2	8.0	112	1.16101517	0.70374549	0.00333333	0.98350954	-0.08282954	0.81666667
l2	common_scale_parameter	t5	80	2	8.0	113	1.15532081	0.7109328	0.00333333	0.98518729	-0.06142206	0.72666667
